-0.030832,0.036776,0.099402,
-0.030777,0.036740,0.099402,
-0.030612,0.036631,0.099402,
-0.030336,0.036452,0.099402,
-0.029952,0.036205,0.099402,
-0.029461,0.035891,0.099402,
-0.028865,0.035513,0.099402,
-0.028168,0.035074,0.099402,
-0.027374,0.034574,0.099402,
-0.026490,0.034013,0.099402,
-0.025522,0.033391,0.099402,
-0.024478,0.032704,0.099402,
-0.023370,0.031932,0.099402,
-0.022233,0.031093,0.099402,
-0.021069,0.030192,0.099402,
-0.019886,0.029230,0.099402,
-0.018692,0.028212,0.099402,
-0.017499,0.027143,0.099402,
-0.016317,0.026024,0.099402,
-0.015162,0.024860,0.099402,
-0.014044,0.023654,0.099402,
-0.012977,0.022411,0.099402,
-0.011954,0.021150,0.099402,
-0.010988,0.019874,0.099402,
-0.010077,0.018600,0.099402,
-0.009226,0.017337,0.099402,
-0.008440,0.016094,0.099402,
-0.007720,0.014882,0.099402,
-0.007070,0.013712,0.099402,
-0.006493,0.012593,0.099402,
-0.005992,0.011532,0.099402,
-0.005564,0.010542,0.099402,
-0.005216,0.009627,0.099402,
-0.004944,0.008798,0.099402,
-0.004737,0.008069,0.099402,
-0.004600,0.007444,0.099402,
-0.004557,0.006913,0.099402,
-0.004600,0.006490,0.099402,
-0.004800,0.006153,0.099402,
-0.004945,0.006017,0.099402,
-0.005138,0.006012,0.099402,
-0.005510,0.006046,0.099402,
-0.005860,0.006220,0.099402,
-0.006266,0.006502,0.099402,
-0.006721,0.006895,0.099402,
-0.007252,0.007379,0.099402,
-0.007860,0.007949,0.099402,
-0.008531,0.008606,0.099402,
-0.009259,0.009347,0.099402,
-0.010043,0.010166,0.099402,
-0.010874,0.011059,0.099402,
-0.011748,0.012020,0.099402,
-0.012659,0.013043,0.099402,
-0.013601,0.014121,0.099402,
-0.014566,0.015248,0.099402,
-0.015547,0.016418,0.099402,
-0.016537,0.017624,0.099402,
-0.017524,0.018862,0.099402,
-0.018506,0.020122,0.099402,
-0.019466,0.021403,0.099402,
-0.020402,0.022695,0.099402,
-0.021314,0.023984,0.099402,
-0.022203,0.025259,0.099402,
-0.023067,0.026505,0.099402,
-0.023905,0.027714,0.099402,
-0.024714,0.028873,0.099402,
-0.025493,0.029970,0.099402,
-0.026244,0.030986,0.099402,
-0.026981,0.031937,0.099402,
-0.027679,0.032815,0.099402,
-0.028323,0.033614,0.099402,
-0.028904,0.034331,0.099402,
-0.029415,0.034962,0.099402,
-0.029851,0.035503,0.099402,
-0.030211,0.035950,0.099402,
-0.030490,0.036302,0.099402,
-0.030690,0.036556,0.099402,
-0.030809,0.036709,0.099402,
-0.030832,0.036776,0.099402,
