-0.025741,0.019549,0.064161,
-0.025683,0.019531,0.064161,
-0.025509,0.019477,0.064161,
-0.025221,0.019390,0.064161,
-0.024819,0.019270,0.064161,
-0.024306,0.019120,0.064161,
-0.023685,0.018942,0.064161,
-0.022958,0.018735,0.064161,
-0.022131,0.018500,0.064161,
-0.021209,0.018235,0.064161,
-0.020195,0.017937,0.064161,
-0.019095,0.017599,0.064161,
-0.017911,0.017194,0.064161,
-0.016691,0.016737,0.064161,
-0.015437,0.016230,0.064161,
-0.014155,0.015670,0.064161,
-0.012856,0.015059,0.064161,
-0.011551,0.014397,0.064161,
-0.010251,0.013683,0.064161,
-0.008973,0.012914,0.064161,
-0.007727,0.012091,0.064161,
-0.006530,0.011212,0.064161,
-0.005374,0.010301,0.064161,
-0.004275,0.009356,0.064161,
-0.003232,0.008393,0.064161,
-0.002251,0.007422,0.064161,
-0.001337,0.006450,0.064161,
-0.000493,0.005487,0.064161,
0.000276,0.004542,0.064161,
0.000966,0.003623,0.064161,
0.001574,0.002738,0.064161,
0.002099,0.001898,0.064161,
0.002537,0.001107,0.064161,
0.002888,0.000376,0.064161,
0.003164,-0.000277,0.064161,
0.003360,-0.000851,0.064161,
0.003447,-0.001363,0.064161,
0.003434,-0.001797,0.064161,
0.003238,-0.002197,0.064161,
0.003085,-0.002375,0.064161,
0.002867,-0.002444,0.064161,
0.002455,-0.002546,0.064161,
0.002064,-0.002510,0.064161,
0.001610,-0.002389,0.064161,
0.001098,-0.002178,0.064161,
0.000503,-0.001903,0.064161,
-0.000178,-0.001573,0.064161,
-0.000928,-0.001179,0.064161,
-0.001742,-0.000720,0.064161,
-0.002616,-0.000203,0.064161,
-0.003542,0.000372,0.064161,
-0.004516,0.001001,0.064161,
-0.005530,0.001681,0.064161,
-0.006578,0.002408,0.064161,
-0.007651,0.003180,0.064161,
-0.008742,0.003993,0.064161,
-0.009844,0.004842,0.064161,
-0.010941,0.005730,0.064161,
-0.012035,0.006646,0.064161,
-0.013106,0.007598,0.064161,
-0.014152,0.008575,0.064161,
-0.015172,0.009564,0.064161,
-0.016167,0.010551,0.064161,
-0.017134,0.011524,0.064161,
-0.018070,0.012471,0.064161,
-0.018971,0.013383,0.064161,
-0.019836,0.014245,0.064161,
-0.020660,0.015037,0.064161,
-0.021473,0.015777,0.064161,
-0.022243,0.016458,0.064161,
-0.022955,0.017078,0.064161,
-0.023597,0.017634,0.064161,
-0.024163,0.018123,0.064161,
-0.024647,0.018543,0.064161,
-0.025046,0.018892,0.064161,
-0.025357,0.019166,0.064161,
-0.025579,0.019364,0.064161,
-0.025712,0.019484,0.064161,
-0.025741,0.019549,0.064161,
