-0.021719,0.012128,0.047731,
-0.021667,0.012124,0.047731,
-0.021510,0.012111,0.047731,
-0.021251,0.012091,0.047731,
-0.020889,0.012065,0.047731,
-0.020428,0.012034,0.047731,
-0.019870,0.012000,0.047731,
-0.019218,0.011962,0.047731,
-0.018476,0.011919,0.047731,
-0.017646,0.011868,0.047731,
-0.016732,0.011805,0.047731,
-0.015734,0.011722,0.047731,
-0.014643,0.011592,0.047731,
-0.013519,0.011424,0.047731,
-0.012360,0.011216,0.047731,
-0.011173,0.010966,0.047731,
-0.009967,0.010670,0.047731,
-0.008752,0.010326,0.047731,
-0.007539,0.009929,0.047731,
-0.006344,0.009473,0.047731,
-0.005177,0.008953,0.047731,
-0.004053,0.008367,0.047731,
-0.002966,0.007738,0.047731,
-0.001931,0.007061,0.047731,
-0.000946,0.006354,0.047731,
-0.000019,0.005623,0.047731,
0.000846,0.004876,0.047731,
0.001646,0.004121,0.047731,
0.002377,0.003367,0.047731,
0.003033,0.002620,0.047731,
0.003613,0.001887,0.047731,
0.004114,0.001179,0.047731,
0.004533,0.000499,0.047731,
0.004870,-0.000143,0.047731,
0.005135,-0.000725,0.047731,
0.005324,-0.001246,0.047731,
0.005407,-0.001735,0.047731,
0.005391,-0.002171,0.047731,
0.005188,-0.002619,0.047731,
0.005027,-0.002830,0.047731,
0.004799,-0.002958,0.047731,
0.004381,-0.003179,0.047731,
0.003996,-0.003263,0.047731,
0.003554,-0.003282,0.047731,
0.003062,-0.003227,0.047731,
0.002491,-0.003133,0.047731,
0.001842,-0.003005,0.047731,
0.001130,-0.002832,0.047731,
0.000361,-0.002610,0.047731,
-0.000462,-0.002343,0.047731,
-0.001332,-0.002031,0.047731,
-0.002243,-0.001675,0.047731,
-0.003190,-0.001275,0.047731,
-0.004165,-0.000834,0.047731,
-0.005162,-0.000351,0.047731,
-0.006173,0.000173,0.047731,
-0.007191,0.000736,0.047731,
-0.008203,0.001344,0.047731,
-0.009210,0.001987,0.047731,
-0.010193,0.002679,0.047731,
-0.011152,0.003409,0.047731,
-0.012086,0.004164,0.047731,
-0.012995,0.004929,0.047731,
-0.013878,0.005693,0.047731,
-0.014731,0.006444,0.047731,
-0.015550,0.007172,0.047731,
-0.016333,0.007864,0.047731,
-0.017073,0.008499,0.047731,
-0.017811,0.009092,0.047731,
-0.018514,0.009638,0.047731,
-0.019164,0.010134,0.047731,
-0.019753,0.010579,0.047731,
-0.020271,0.010971,0.047731,
-0.020715,0.011308,0.047731,
-0.021081,0.011588,0.047731,
-0.021366,0.011809,0.047731,
-0.021569,0.011968,0.047731,
-0.021691,0.012065,0.047731,
-0.021719,0.012128,0.047731,
