-0.030488,0.026374,0.071181,
-0.030459,0.026357,0.071181,
-0.030374,0.026306,0.071181,
-0.030233,0.026221,0.071181,
-0.030036,0.026103,0.071181,
-0.029786,0.025952,0.071181,
-0.029483,0.025769,0.071181,
-0.029130,0.025556,0.071181,
-0.028729,0.025313,0.071181,
-0.028282,0.025043,0.071181,
-0.027793,0.024747,0.071181,
-0.027264,0.024426,0.071181,
-0.026700,0.024081,0.071181,
-0.026107,0.023714,0.071181,
-0.025489,0.023325,0.071181,
-0.024851,0.022915,0.071181,
-0.024200,0.022484,0.071181,
-0.023540,0.022035,0.071181,
-0.022878,0.021569,0.071181,
-0.022221,0.021085,0.071181,
-0.021573,0.020585,0.071181,
-0.020943,0.020070,0.071181,
-0.020328,0.019548,0.071181,
-0.019735,0.019021,0.071181,
-0.019164,0.018496,0.071181,
-0.018620,0.017975,0.071181,
-0.018105,0.017464,0.071181,
-0.017621,0.016966,0.071181,
-0.017172,0.016485,0.071181,
-0.016759,0.016025,0.071181,
-0.016386,0.015590,0.071181,
-0.016053,0.015183,0.071181,
-0.015764,0.014807,0.071181,
-0.015519,0.014464,0.071181,
-0.015315,0.014163,0.071181,
-0.015155,0.013905,0.071181,
-0.015050,0.013679,0.071181,
-0.014998,0.013491,0.071181,
-0.015023,0.013314,0.071181,
-0.015055,0.013229,0.071181,
-0.015136,0.013188,0.071181,
-0.015311,0.013141,0.071181,
-0.015508,0.013169,0.071181,
-0.015748,0.013244,0.071181,
-0.016029,0.013368,0.071181,
-0.016359,0.013530,0.071181,
-0.016735,0.013727,0.071181,
-0.017152,0.013963,0.071181,
-0.017605,0.014237,0.071181,
-0.018093,0.014546,0.071181,
-0.018611,0.014891,0.071181,
-0.019156,0.015268,0.071181,
-0.019723,0.015676,0.071181,
-0.020308,0.016113,0.071181,
-0.020908,0.016576,0.071181,
-0.021516,0.017062,0.071181,
-0.022130,0.017570,0.071181,
-0.022742,0.018098,0.071181,
-0.023351,0.018641,0.071181,
-0.023947,0.019201,0.071181,
-0.024528,0.019771,0.071181,
-0.025093,0.020347,0.071181,
-0.025641,0.020921,0.071181,
-0.026169,0.021488,0.071181,
-0.026675,0.022043,0.071181,
-0.027158,0.022581,0.071181,
-0.027615,0.023097,0.071181,
-0.028045,0.023587,0.071181,
-0.028447,0.024045,0.071181,
-0.028819,0.024468,0.071181,
-0.029158,0.024854,0.071181,
-0.029463,0.025200,0.071181,
-0.029732,0.025504,0.071181,
-0.029962,0.025764,0.071181,
-0.030152,0.025979,0.071181,
-0.030301,0.026148,0.071181,
-0.030409,0.026269,0.071181,
-0.030474,0.026342,0.071181,
-0.030488,0.026374,0.071181,
