-0.009007,0.151054,0.926876,
-0.008799,0.149016,0.926876,
-0.008180,0.142956,0.926876,
-0.007164,0.133026,0.926876,
-0.005777,0.119482,0.926876,
-0.004064,0.102674,0.926876,
-0.002093,0.083045,0.926876,
0.000014,0.061120,0.926876,
0.002141,0.037495,0.926876,
0.004164,0.012821,0.926876,
0.005944,-0.012220,0.926876,
0.007398,-0.036929,0.926876,
0.008554,-0.060613,0.926876,
0.009428,-0.082612,0.926876,
0.010019,-0.102324,0.926876,
0.010332,-0.119217,0.926876,
0.010382,-0.132843,0.926876,
0.010244,-0.142841,0.926876,
0.009797,-0.148963,0.926876,
0.009028,-0.151052,0.926876,
0.008045,-0.149054,0.926876,
0.006935,-0.143020,0.926876,
0.005686,-0.133102,0.926876,
0.004198,-0.119561,0.926876,
0.002583,-0.102746,0.926876,
0.000903,-0.083102,0.926876,
-0.000777,-0.061154,0.926876,
-0.002392,-0.037503,0.926876,
-0.003851,-0.012800,0.926876,
-0.005048,0.012271,0.926876,
-0.005987,0.037006,0.926876,
-0.006727,0.060711,0.926876,
-0.007316,0.082724,0.926876,
-0.007811,0.102440,0.926876,
-0.008240,0.119327,0.926876,
-0.008588,0.132937,0.926876,
-0.008843,0.142915,0.926876,
-0.008997,0.149004,0.926876,
-0.009007,0.151054,0.926876,
