-0.003345,0.059247,0.988377,
-0.003278,0.058441,0.988377,
-0.003079,0.056045,0.988377,
-0.002752,0.052124,0.988377,
-0.002305,0.046785,0.988377,
-0.001753,0.040170,0.988377,
-0.001120,0.032460,0.988377,
-0.000440,0.023863,0.988377,
0.000255,0.014614,0.988377,
0.000931,0.004964,0.988377,
0.001551,-0.004824,0.988377,
0.002090,-0.014482,0.988377,
0.002549,-0.023745,0.988377,
0.002926,-0.032359,0.988377,
0.003218,-0.040088,0.988377,
0.003421,-0.046723,0.988377,
0.003535,-0.052082,0.988377,
0.003576,-0.056019,0.988377,
0.003515,-0.058429,0.988377,
0.003350,-0.059246,0.988377,
0.003107,-0.058449,0.988377,
0.002806,-0.056058,0.988377,
0.002441,-0.052139,0.988377,
0.001992,-0.046799,0.988377,
0.001486,-0.040181,0.988377,
0.000941,-0.032467,0.988377,
0.000376,-0.023864,0.988377,
-0.000190,-0.014608,0.988377,
-0.000730,-0.004952,0.988377,
-0.001214,0.004842,0.988377,
-0.001638,0.014505,0.988377,
-0.002010,0.023772,0.988377,
-0.002337,0.032388,0.988377,
-0.002626,0.040118,0.988377,
-0.002879,0.046750,0.988377,
-0.003083,0.052104,0.988377,
-0.003233,0.056036,0.988377,
-0.003324,0.058438,0.988377,
-0.003345,0.059247,0.988377,
