-0.026076,0.201948,0.399020,
-0.025356,0.199437,0.399020,
-0.023212,0.191927,0.399020,
-0.019695,0.179496,0.399020,
-0.014898,0.162305,0.399020,
-0.008969,0.140624,0.399020,
-0.002144,0.114861,0.399020,
0.005115,0.085620,0.399020,
0.012339,0.053671,0.399020,
0.019028,0.019948,0.399020,
0.024636,-0.014506,0.399020,
0.028851,-0.048571,0.399020,
0.031859,-0.081097,0.399020,
0.033787,-0.111055,0.399020,
0.034679,-0.137592,0.399020,
0.034607,-0.160046,0.399020,
0.033664,-0.177947,0.399020,
0.032215,-0.190964,0.399020,
0.029736,-0.198990,0.399020,
0.026168,-0.201937,0.399020,
0.021973,-0.199767,0.399020,
0.017554,-0.192493,0.399020,
0.012862,-0.180187,0.399020,
0.007435,-0.163062,0.399020,
0.001748,-0.141356,0.399020,
-0.003964,-0.115488,0.399020,
-0.009458,-0.086064,0.399020,
-0.014495,-0.053881,0.399020,
-0.018731,-0.019891,0.399020,
-0.021755,0.014846,0.399020,
-0.023645,0.049159,0.399020,
-0.024719,0.081886,0.399020,
-0.025258,0.111976,0.399020,
-0.025548,0.138553,0.399020,
-0.025796,0.160962,0.399020,
-0.025999,0.178733,0.399020,
-0.026145,0.191578,0.399020,
-0.026231,0.199334,0.399020,
-0.026076,0.201948,0.399020,
