-0.042735,0.139363,0.143450,
-0.041614,0.137962,0.143450,
-0.038275,0.133725,0.143450,
-0.032795,0.126560,0.143450,
-0.025319,0.116355,0.143450,
-0.016074,0.103033,0.143450,
-0.005424,0.086567,0.143450,
0.005902,0.067180,0.143450,
0.017213,0.045261,0.143450,
0.027761,0.021419,0.143450,
0.036729,-0.003560,0.143450,
0.043639,-0.028678,0.143450,
0.048742,-0.052745,0.143450,
0.052203,-0.074738,0.143450,
0.054070,-0.093915,0.143450,
0.054433,-0.109818,0.143450,
0.053417,-0.122250,0.143450,
0.051553,-0.131149,0.143450,
0.048067,-0.136806,0.143450,
0.042868,-0.139335,0.143450,
0.036677,-0.138790,0.143450,
0.030084,-0.135161,0.143450,
0.022994,-0.128333,0.143450,
0.014730,-0.118329,0.143450,
0.005987,-0.104955,0.143450,
-0.002881,-0.088209,0.143450,
-0.011509,-0.068288,0.143450,
-0.019533,-0.045649,0.143450,
-0.026439,-0.020968,0.143450,
-0.031607,0.004898,0.143450,
-0.035135,0.030773,0.143450,
-0.037466,0.055397,0.143450,
-0.038988,0.077687,0.143450,
-0.040109,0.096840,0.143450,
-0.041111,0.112476,0.143450,
-0.041930,0.124431,0.143450,
-0.042526,0.132780,0.143450,
-0.042883,0.137690,0.143450,
-0.042735,0.139363,0.143450,
