-0.016277,0.220619,0.733213,
-0.015882,0.217707,0.733213,
-0.014706,0.209031,0.733213,
-0.012775,0.194772,0.733213,
-0.010143,0.175243,0.733213,
-0.006888,0.150891,0.733213,
-0.003142,0.122308,0.733213,
0.000862,0.090235,0.733213,
0.004889,0.055543,0.733213,
0.008689,0.019212,0.733213,
0.011986,-0.017706,0.733213,
0.014617,-0.054126,0.733213,
0.016651,-0.088970,0.733213,
0.018132,-0.121234,0.733213,
0.019064,-0.150026,0.733213,
0.019468,-0.174591,0.733213,
0.019376,-0.194320,0.733213,
0.018952,-0.208747,0.733213,
0.017942,-0.217574,0.733213,
0.016320,-0.220615,0.733213,
0.014304,-0.217804,0.733213,
0.012079,-0.209195,0.733213,
0.009624,-0.194970,0.733213,
0.006728,-0.175455,0.733213,
0.003621,-0.151092,0.733213,
0.000427,-0.122475,0.733213,
-0.002727,-0.090347,0.733213,
-0.005714,-0.055588,0.733213,
-0.008357,-0.019182,0.733213,
-0.010443,0.017814,0.733213,
-0.011993,0.054302,0.733213,
-0.013137,0.089202,0.733213,
-0.013989,0.121503,0.733213,
-0.014670,0.150307,0.733213,
-0.015258,0.174860,0.733213,
-0.015734,0.194552,0.733213,
-0.016082,0.208929,0.733213,
-0.016293,0.217677,0.733213,
-0.016277,0.220619,0.733213,
